id,min_career,max_career,intro,title,jobCategoryIds,technicalTags,countryCode,location,description,preferredExperience,requirement,CompanyName
258451,3,100,"[회사 소개]
㈜지에이티글로벌은 2015년에 설립된 회사로, 연간 매출액 60억 원, 40명의 임직원을 보유한 중소기업입니다. 국내외 거주 외국인을 대상으로 구매 대행, 전자제품 판매, 통신 서비스 제공 등을 진행하며, 13개국의 외국인 직원들과 페이스북 40만 명의 인프라, GATSTORE의 4만 가입자 고객과의 신뢰를 기반으로 외국인 전문 A/S 및 C/S 서비스를 제공하고 있습니다.

외국인이 한국에 처음 왔을 때 겪는 다양한 불편함을 해결하고자 통신 서비스 제공을 시작했으며, 이를 바탕으로 한국 생활 정보, HR, 교육, 금융 사업 등 다양한 분야로 확장하며 성장을 이어가고 있습니다.

국내 최고의 신뢰 NO.1 외국인 회사가 되는 것을 목표로, 현재 통신 및 상품 추천 플랫폼 구축을 목표로 하는 개발팀 빌딩을 준비 중입니다. 지속적인 혁신과 고객 중심 서비스를 통해 외국인 고객의 삶의 질 향상을 추구하고 있습니다.",프론트엔드 개발자 (3년 이상),프론트엔드 개발자,"Git, React, CSS, HTML, JavaScript, 웹 표준, ES6",kr,경기,"1. React를 활용한 사용자 중심의 웹 애플리케이션 개발
  2. 반응형 웹 디자인 구현 및 크로스 브라우징 호환성 개발
  3. 컴포넌트 기반 아키텍처 설계 및 구현
  4. 상태 관리 라이브러리를 활용한 효율적인 데이터 흐름 설계
  5. 프론트엔드 성능 최적화 및 사용자 경험 개선
  6. REST API 연동 및 비동기 통신 구현 등","• Typescript 환경 개발 경험
• 모바일 환경 개발 경험
• 클라이언트 성능 최적화 (브라우저 로딩 및 렌더링 최적화) 경험
• 반응형 디자인, 웹 접근성 및 웹 표준을 고려한 UI 개발 경험
• React Native 또는 Flutter 개발 경험","• 해당 직무 경험 3년 이상
• Front-end Developer 채용 기본 자격 요건
-React
-HTML, CSS, javascript
-ES6, 웹 표준, React 상태 관리
-형상관리(Git)",지에이티글로벌
192989,5,100,"[세탁의 새로운 기준, 대한민국 1등 세탁앱 세탁특공대입니다!]

수십 년간 변화를 모르던 세탁 시장, 뭔가 답답하지 않으셨나요?
세탁특공대는 세탁소를 직접 인수해 운영하며 작은 변화부터 시작했습니다.
그 결과, 세탁물 하나하나를 꼼꼼히 트래킹하고 케어 라벨을 통해 공정을 자동으로 분류하는 스마트 팩토리를 만들었어요.
지금은 벌써 2호점까지 성공적으로 운영하며, ""세탁의 새로운 표준""을 제시하고 있답니다. 

이렇게 빠르게 성장할 수 있었던 이유요?
고객 여러분의 신뢰와 사랑 덕분이에요. 
덕분에, 국내외 유수의 투자사들로부터 총 417억 원의 투자를 유치했고
연평균 175%의 성장률로 지금도 멈추지 않고 달려가고 있어요. 
 
하지만 여기서 끝이 아닙니다!
우리는 ""세탁""이라는 서비스를 넘어 의류 관리, 보관, 재활용 등 의생활 전반을 혁신하는 꿈을 꾸고 있습니다.
세탁특공대와 함께, 더 나은 의생활의 미래를 만들어 갈 동료를 찾고 있습니다.",Backend Engineer (NodeJs),Node.js 개발자,"MongoDB, Redis, Node.js, TypeScript, TDD, NoSQL, RDBMS, Spring Boot, Nest.js",kr,서울,"[이런 일을 해요.]
• MSA 기반 아키텍처 설계를 통해 서비스 공통 모듈을 개발합니다.
• Mongo, Aurora DB 바탕의 확장성 있는 데이터베이스 아키텍처를 설계하고 셋팅합니다.
• 지속적인 시스템 모니터링을 통한 성능을 추적하고 개선합니다.
• 주도적인 코드 리뷰 및 리펙토링을 담당합니다.","[이러한 경험이 있으면 좋습니다.]
• 고객 경험 개선을 통해 서비스와 개인의 성장으로 이어 경험이 있는 분
• MSA 기반 시스템 개발 경험이 있는 분
• Docker, k8s 사용 경험이 있는 분
• TDD 경험이 있는 분
• DevOps 환경에서 배포 자동화, 모니터링 환경 구축 경험이 있는 분
• 새로운 기술을 적극적으로 배워서 동료와 공유할 수 있는 분
• 논리적이고 체계적인 문제 해결 능력과 커뮤니케이션 능력을 보유한 분 
• 대용량 이커머스 서비스 경험이 있는 분","[이런 분을 찾습니다!]
• 5년 이상의 백엔드 개발 경력을 가지신 분  
• Node.js 혹은 typescript, nest.js, Spring Cloud 기반 서비스 개발 경험이 있는 분
• AWS 클라우드 기반 서비스 개발/운영 경험이 있는 분
• RDBMS, NoSQL, Redis 경험이 있는 분
• 논리적이고 체계적이며, 문제해결 능력을 보유한 분
• 서비스 가용성과 확장성을 고려한 시스템 아키텍처 설계 및 개발 능력을 보유한 분
• 적극적인 협업을 통해 함께 성장하길 원하는 분
• 변화를 두려워하지 않고 새로운 기술을 적극적으로 학습하며 꾸준히 성장할 수 있는 분",워시스왓(세탁특공대)
257629,5,7,"코넥티브는 인공지능 기반 의료 소프트웨어 및 수술용 로봇 기술을 기반으로 헬스케어 혁신을 주도 하는 스타트업 입니다.

딥러닝 기술을 바탕으로 전문 의료진이 직접 라벨링한 10만 장 이상의 영상자료를 활용하여 X-ray 판독 보조 소프트웨어와 관절염 수술에 사용할 딥러닝 기반 수술 계획 보조 소프트웨어, 수술 로봇 등을 개발합니다.

임상과 연구에 10년 이상의 풍부한 경험과 실력을 갖춘 서울대학교병원 정형외과 노두현 교수가 2021년 창업하여 2022년 카카오벤처스와 슈미트로부터 Seed 투자를, 2023년에는 DSC, 슈미트, 스톤브릿지벤처스, 리벤처스로부터 Pre A 투자를 받았습니다.

코넥티브는 서울대병원 현직 교수 및 인공지능 연구실과 협업하며 연간 인공지능 논문을 5~10편 출간하고 있습니다. 풍부한 임상데이터와 연구 경험을 바탕으로 연구 및 개발 경험을 누릴 수 있으며 프로젝트 참여 정도에 따라 연구 논문에 저자로 참여하실 수 있습니다. 

코넥티브는 10년 뒤 4배 이상 증가할 관절염 환자, 인공관절 수술의 디지털 트렌스포메이션을 타겟으로 합니다. 지금의 진료 및 수술은 아날로그 형태를 벗어나지 못하고 있으나 10년 뒤 그 수요가 폭증하며 디지털 트렌스포메이션은 필수로 자리매김할 것입니다.

코넥티브와 함께 새로운 길을 만들어 갈 역량 있는 분들을 모십니다.


[코넥티브 소개 영상]
• https://www.youtube.com/watch?v=-z7iJya2CU8
• https://www.youtube.com/watch?v=Psxw0_5NeAQ
• https://www.youtube.com/watch?v=_NDYZrGfRbs


[코넥티브 뉴스]
• 코넥티브, 코넥티브, 40억원 규모 Pre-A 투자 유치 
(뉴스보기: http://www.bokuennews.com/news/article.html?no=239912)
• 코넥티브, 중동 진출…UAE 버질홀딩스와 파트너십
(뉴스보기: https://www.hankyung.com/article/202407088206i)
• ‘딥러닝으로 영상판독시간 97% 단축’ 코넥티브, 대한슬관절학회 국제학술지 최우수 논문상 수상
(뉴스보기: https://digitalchosun.dizzo.com/site/data/html_dir/2024/05/23/2024052380171.html)
•코넥티브, 로봇 연구소 '코보랩' 개소 
(뉴스보기: https://www.linkedin.com/company/82530448/admin/feed/posts/)",리눅스 App. 개발자,"그래픽스 엔지니어, C,C++ 개발자","Git, Linux, C++, Qt, ROS",kr,서울,"• 수술 단계별 프로시저를 관리하고 전체 워크플로우를 제어하는 시스템 개발
• 로봇 하드웨어를 실시간으로 제어하고 각종 센서 데이터를 처리하는 모듈 구현
• 로봇 시스템의 안전 상태를 실시간 모니터링하고 위험 상황 감지 및 대응
• 시스템 전반의 데이터 로깅 및 저장/관리 시스템 개발
• GUI 기반 제어 인터페이스 및 의료영상 시각화 도구 개발 (우대)","• 의료기기 소프트웨어 개발 경험 (IEC 62304)
• Qt 기반 GUI 개발 경험
• DICOM 프로토콜 및 의료영상 처리 경험
• ROS 개발 경험
• 실시간 제어 시스템 개발 경험

[기술 스택]
• OS: Linux (Ubuntu, RTOS)
• 언어: C/C++
• 프레임워크: Qt, ROS
• 개발도구: Git, CMake","• Linux 환경에서 3년 이상의 시스템 개발 경력
• C/C++ 기반 실시간 시스템 개발 경험
• 다중 통신 프로토콜 개발 경험
• EtherCAT 기반 실시간 모터 제어 시스템 구현
• TCP/IP, UDP 기반 프로세스간 통신 구현
• RS-232/485 시리얼 통신 개발
• CAN 통신 기반 디바이스 제어
• Shared Memory 기반 고성능 IPC 구현
• Safety-Critical 시스템 개발 경험
• 로깅 시스템 설계 및 구현 경험",코넥티브
169419,8,30,"JNPMEDI는 임상시험 데이터 관리 및 운영 효율화를 위한 SaaS 솔루션 Maven Clinical Cloud를 개발 및 서비스하고 있는 IT 스타트업 입니다. 
저희는 제약·바이오 산업의 디지털 혁신을 선도하며, 신약 및 의료기기 개발 등을 위한 환자 중심적이고 비용 효율적인 임상시험을 지원하고 있습니다.

*Tech blog: https://jnp.tech",Senior Fullstack Software Engineer,"서버 개발자, 웹 개발자, 소프트웨어 엔지니어","Slack, MySQL, React, TypeScript, AWS, MS 오피스, SASS, Notion",kr,인천,"• Maven Clinical Cloud 웹서비스 개발
• 고가용성, 고확장성 아키텍처 설계 및 서비스 설계, 개발, 테스트, 운영
• 공통 프레임워크 및 라이브러리 개발 기여
• 개발 프로세스 및 문화 정립","• 대규모 웹 서비스 설계 및 개발 경험이 있는 분
• 반응형웹, 웹 표준을 고려한 UI 개발 경험이 있는 분
• 서비스를 주도적으로 개선하는 일을 좋아하는 분
• 임상시험 관련 도메인 지식이 있는 분","• 웹 서비스 개발 경력이 8년 이상인 분 또는 그에 상응하는 경험이 있는 분
• 컴퓨터공학 전공 혹은 그에 상응하는 지식을 보유한 분
• 스타트업 조직 문화 경험이 있거나, 새롭게 만들어가는 과정에 거리낌 없이 도전적인 분
• MSA(Micro Service Architecture)에 대해 설계, 개발해 본 경험이 있는 분
• 한가지 이상의 Framework에 대해서 동작 방식을 깊이있게 이해하고 설명할 수 있는 분
• 한가지 언어 이상의 언어에 대해서 전문성을 보유한 분
•사용기술스택
-FE: React(Typescript), jsx(tsx)/sass, CI/CD(Github Actions)
-BE: Node.js(Typescript), MySQL, AWS, CI/CD(Github Actions)",제이앤피메디(JNPMEDI)
259457,3,5,"QA팀은 프로젝트 전반에 걸쳐 참여하여 테스트 분석를 통해 오류를 사전에 검출하고, 최적의 사용자 경험을 제공합니다.",QA Engineer,"QA,테스트 엔지니어",,kr,서울,"• 웹, 앱 서비스에 대한 주도적인 QA실행 및 개선을 수행합니다.
• 제품 완성도를 관리합니다.
• 품질 확인을 위한 다양한 테스트 활동을 수행합니다.
• 플랫폼 및 버전별 테스트 시트를 관리합니다.
• 테스트 계획 및 일정을 수립합니다.
• 기획/디자인/개발/CS 등 유관 부서와의 협업을 수행합니다.","• 웹툰/웹소설 서비스에 대한 관심이 있으신 분
• 콘텐츠 산업에 대한 경험이 있으신 분
• 플랫폼 서비스 QA 경험이 있으신 분
• QA프로세스 구축 또는 개선하여 성과를 만든 경험이 있으신 분
• 자동화 경험이 있거나 자동화에 대해 관심이 높은 분","• 앱/웹 서비스 QA 경력 3~5년 보유하신 분
• 소프트웨어 개발 라이프 사이클(SDLC)에서 테스트 분석 및 설계, 테스트 수행 가능하신 분
• 유관 부서와 주도적인 협업으로 과제 수행이 가능하신 분
• 반복적인 업무 환경에도 끈기와 집중력을 가지고 일하시는 분
• 꼼꼼함과 강한 책임감을 겸비하신 분",리디(RIDI)
253604,3,7,"# 회사 소개

오픈랩소디는 블록체인 기반 광고 기술을 통해 다양한 규모의 기업과 개인이 함께 수익을 창출할 수 있는 새로운 광고 생태계를 만들고 있으며, 딥테크 팁스 선정 및 성공적인 시드 투자금 유치를 통해 빠르게 성장하고 있습니다. 성장지향, 도전정신, 긍정적 태도로 함께 혁신을 만들어갈 팀원 분들 많은 지원 부탁드립니다.

# 솔루션 소개

• 애드컨트롤: 앱 개발사의 자체 광고 플랫폼을 구축하여 광고 사업의 운영 및 매출 최적화를 지원합니다.
• 애드노트: 마케팅 담당자가 잠재고객이 모여있는 매체를 탐색하고 간단하게 구매할 수 있도록 지원합니다.
• 에이드랍: 데이터 토큰화 프로토콜을 통해 개인이 직접 데이터를 소유하고 수익화할 수 있도록 지원합니다.

메신저 서비스 엑싯 경험, 글로벌 블록체인 서비스 개발, 대기업(카카오/삼성/현대) 경험 등 10년 이상 내공 쌓인 훌륭한 팀원들과 함께 성장하고, 성취감 느낄 수 있는 프로젝트 함께해요!",B2B SaaS 웹 프론트엔드 엔지니어,프론트엔드 개발자,"React, Node.js, TypeScript, AWS",kr,서울,"• 애드테크 솔루션 콘솔 프론트엔드 개발 담당
• 웹용 광고 SDK 개발 및 유지보수","• 광고 솔루션 경험 
• B2B 솔루션 콘솔 개발 경험
• 라이브러리 개발 경험
• SPA single page application / PWA / Server side rendering 활용 기술 보유","• 컴퓨터공학, 전산학 등 직무 관련 전공자 
• 유관 경력 3년 이상
• 1차 면접에서 포트폴리오 필수 제출",오픈랩소디
217825,5,10,"[세이지는 어떤 회사인가요?]
세이지는 2017년 '혁신적인 AI기술로 산업을 탈바꿈시킨다'는 Mission하에 제조 산업의 고객들의 다양한 문제를 해결하고자 설립되었어요. 세이지는 제조업 자동화의 첫걸음으로 스마트 팩토리를 위한 AI비전 플랫폼을 만들어 결함검사와 공정 및 현장 모니터링의 자동화를 이끌고 있어요. 주요 고객은 이차전지 분야 및 반도체(PCB) 분야 등 국내 다수의 제조기업으로 아래 솔루션들을 제공하고 있으며, 국내 뿐만 아니라 중국이나 유럽 등의 제조 공장에서 활용되고 있습니다.


[세이지에서 서비스하는 제품]
• SAIGE VISION - 딥러닝 기반 머신비전 솔루션
   - 딥러닝을 이용한 제조업 비전 검사 솔루션으로, 빠르고 정확하게 제품의 결함을 찾아내요.
   - SAIGE VISION의 기능은 링크를 통해 확인하실 수 있어요. (https://saige.ai/kr/solutions/vision)
   - UI 가 제공되는 Developer, C/C++, C# 언어의 라이브러리 형태로 제공되는 SDK 제품이 있어요.

• SAIGE VIMS - 기계학습 기반 머신비전 솔루션
   - 제품 생산 공정을 실시간으로 모니터링하며 공정의 이상을 발견하는 솔루션이에요.
   - 영상 데이터를 주로 다루며, 제품 생산 공정을 통합 관제하는 화면 등을 포함해요.

• SAIGE SAFETY - 인공지능 기반 안전 모니터링 솔루션
   - 산업 현장에 위험이 되는 상황을 실시간으로 감지하는 솔루션으로 안전한 작업 환경을 만들어요.
   - 주로 산업 현장을 통합 관제하는 화면을 다루어요.",[전문연구요원 가능] Frontend Engineer (Senior),프론트엔드 개발자,,kr,서울,"[테크 스택]
• Language: JavaScript / TypeScript
• Framework: React
• 개발 도구 - UI 문서화 도구: Storybook
• 개발 환경: Linux / Windows
• 기술 관리 도구: Git / Notion


[주요 업무]
• 제품 본부 내 특정 제품 팀에 속하여 팀의 목표 달성을 위한 Frontend 기술을 개발해요.
• 제품 로드맵에 부합하도록 PM, Backend, Product Designer, QA 등의 직군과 협업하며 제품의 기능 개발에 참여해요.
 

[합류하시게 될 팀]
• 제품 본부 - VISION 팀 - FE 그룹

＜제품 본부＞
• 제품 본부는 SAIGE에서 서비스하는 제품을 개발하는 조직이에요
• 제품 조직은 CPO 산하조직으로, Product Manager (PM)을 중심으로 한 '제품 팀'과 동일한 직군으로 구성된 '기술 그룹'으로 구성된 매트릭스 조직이에요.

＜VISION 팀＞
• 세이지에서 서비스하는 제품군 중 하나를 담당하거나 제품군 내의 주요 기능을 담당하여 해당 제품/기능의 성공적인 개발과 운영을 책임지는 팀이에요.
• 각 제품 팀은 PM을 중심으로 팀에 배정된 목표 달성에 집중하며 다양한 기술 직군(PD~QA)이 협업해요

＜기술 그룹＞
• 제품 본부 내에 동일한 기술 직군으로 구성되어 있어요.
• 기술 그룹 내에서는 기술 그룹 리드를 중심으로 제품 본부에서 채택할 기술 스택, 툴을 결정해요.","• 엔터프라이즈 수준의 B2B 요구사항 및 워크플로우에 대한 이해가 있으신 분
• 머신 비전, 컴퓨터 비전 등의 도메인에 대해 경험이 있으신 분
• 프로덕트 디자이너, 프로덕트 매니저, 팀 리더 및 기타 관련 팀과의 원활한 커뮤니케이션 능력이 있으신 분
• 코드 리뷰 경험이 있으신 분
• Webpack, Rollup, Vite 등 프론트엔드 번들링 툴 중 하나 이상의 사용에 능숙하신 분
• 웹소켓을 이용한 실시간 서비스 개발 경험이 있으신 분
• 캔버스 요소에서 그리기 및 레이블링을 위한 인터랙티브 도구 개발에 대해 익숙하신 분 (예: HTML5 Canvas API 또는 Fabric.js, Konva.js와 같은 라이브러리 사용)
• WebRTC 또는 기타 실시간 비디오 스트리밍 기술에 대한 개발 경험이 있으신 분
• ECharts 와 같이 차트 라이브러리를 활용한 시각화 기능 개발 경험이 있으신 분
• 단위 테스트, 통합 테스트 자동화 및 배포 자동화 경험이 있으신 분","• 5년차 이상의 Typescript 개발 및 운영 경력이 있으신 분
• HTML, CSS, Javascript 등의 개발 언어에 대한 전문성이 있으신 분
• React와 같이 SPA 프레임워크 사용에 대한 전문성이 있으신 분

*후보자님의 역량을 보여주는 포트폴리오나 코드를 필수로 보내주세요.
  없으실 경우 위의 목적을 위한 자료를 자유롭게 준비해 주세요.",세이지
241167,5,20,"당사는 1999년 창업이래 지속적인 연구개발을 통해 디스플레이 검사설비 전문기업으로 성장하고 있습니다.

기존의 LCD뿐만 아니라 최근 각광받고 있는 AMOLED 그리고 차세대 Flexible 디스플레이까지 영역을 넓혀가고 있습니다.
최첨단 기술구현을 통한 고객만족을 위하여 ELP 임직원들은 오늘도 연구 개발에 노력하고 있습니다.
고객 만족을 위하여 최고의 기술과 제품을 공급하고 있으며, 고객과 항상 함께 한다는 마음으로 고객의 입장에서 서비스를 제공하고 있습니다.

끊임없는 연구개발을 통해 첨단기술보유기업으로, 윤리경영을 통해 투명하고 깨끗한 기업으로, 사회공헌을 통해 사회에 이바지 하는 기업으로, 성장하고자 합니다.

앞으로도 많은 관심과 격려를 부탁드립니다.
감사합니다.",제어팀 응용 SW 개발,"C,C++ 개발자, 소프트웨어 엔지니어",,kr,경기,"• 응용 Software 개발 / MFC / C#
• SW APPLICATION 개발
• DATA 분석, 연구","• 동종업계 경력자 우대 (디스플레이, 반도체, 2차전지 등)","• 경력 5년 이상
• 초대졸(전문학사) 이상
• 해외 여행에 결격 사유가 없는자
• Visual Studio 사용 가능자",이엘피
259507,2,7,"OMTI Inc.는 1985년에 설립하여 미국 법조 관련 분야에 ERP 솔루션을 개발/판매하고 있으며 현재까지 해당 업계에서 경쟁자가 없는 높은 시장 점유율을 기록하고 있습니다. 
오엠티아이코리아는 미국 본사의 R&D를 위해 2006년에 설립된 한국 법인으로 관련 ERP 솔루션의 연구, 개발, 유지 보수를 담당하고 있습니다.

오엠티아이코리아에서는 차세대 솔루션을 개발하고 함께 성장해 나갈 수 있는 다음과 같은 개발자분들을 모집합니다.
        • 단순히 프로그래밍 스킬의 증진이 아니라 한 분야의 전문가가 되고 싶으신 분
        • 능동적이고 주체적으로 근무하고 싶으신 분
        • 프로그래밍 개발을 좋아하고 나이가 들어도 계속 개발 업무를 하시고 싶은 분",ASP.NET 중급 개발자,".NET 개발자, 서버 개발자, 웹 개발자",,kr,서울,"[주요업무]
• 웹 어플리케이션 개발 및 유지보수

[개발 환경]
• 프론트엔드: Jquery, Kendo UI Component 기반의 MVVM 패턴 개발. Ajax사용
• 백엔드: Microsoft ASP.NET MVC 5
• 데이터베이스: Microsoft SQL Server
• 서버: Microsoft Azure 기반의 Windows Server Platform
• 형상관리: GitHub
• 협업 관리 툴: Axosoft + SmartSheet + Google Workspace
• 개발 문화: 사내 코딩 가이드 룰에 따른 코딩 패턴 준수하고 100% 코드 리뷰 진행","• Kendo UI 유경험자
• Microsoft Azure 유경험자","• 초대졸이상 졸업자
• 해외여행(출장)에 결격사유가 없으신 분
• 동일 직무에 대해 2~7년 이하의 경력이 있으신 분 
• 연봉은 동일 직무 경력으로 협의
• 1년 이상 ASP.NET MVC를 사용해 보신 분
• T-SQL 작성이 가능하신 분",오엠티아이코리아
255370,5,10,"저희 회사는 현재 스텔스 모드로 유능하고 성실한 초기 개발 팀원들을 모으고 있습니다.

개발 플랫폼 스타트업을 시작해 Y Combinator(W21)를 비롯한 글로벌 SaaS창업자들(Twilio, Datadog, Automattic, Unity 등)로 부터 280억원 투자를 받고 2023년에 Workday에 매각했습니다.
이 경험을 바탕으로 이번엔 AI 기술을 기반으로 글로벌 ERP 생태계를 disrupt하고자 합니다.
실리콘 밸리의 속도와 방식으로 글로벌한 기업으로 성장하는 과정을 함께 하고싶은 분들을 찾습니다.",AI 엔지니어 (5년 이상),머신러닝 엔지니어,,kr,서울,"• 초기 개발 팀원으로서 MVP개발에 적극적으로 참여하실수 있습니다.
• 미국의 잠재고객들의 필요를 파악하고 문제를 해결하는데 중요한 역할을 할 수 있습니다.
• LLM을 포함한 최신 AI 리써치를 이용하여 조직 운영의 비효율적인 부분들을 찾아내고 해결할수 있는 새로운 방법들을 제시하는 중요한 부분에 기여하실수 있습니다.","• ML engineer 또는 AI engineer로 근무한 경험
• ACM-ICPC, Google codejam, Facebook hackercup or Topcoder 등 Problem solving 대회 경험
• LLM, deep learning, deep reinforcement learning, natural language processing중 하나이상의 토픽에 대한 이해와 경험
• Pre-training, fine-tuning, RHLF을 이용해서 Foundational LLM을 training한 경험
• RAG을 이용한 LLM 애플리케이션 구축 경험
• Real world, large scale의 상용 시스템을 개발해보신 분
• 개발조직 또는 프로젝트 리드 경험이 있는 분
• 봉사활동 경험이 있으신 분

[AI Research Project의 예시]
• Process flow to language for LLM
• Suggest alternate flow to maximize/minimize KPI(waiting time, rework, etc.)
• Natural language to process flow","• 글로벌한 문제를 찾고 해결책을 찾아가는데 열정이 있으신 분
• Transformer Architecture에 대한 이해와 개발 경험
• AI와 Business Process의 결합에 깊은 관심이 있으신 분
• Python 경력 5년 이상과 PyTorch과 Tensorflow 개발 경험
• 퍼블릭 또는 프라이빗 클라우드 컴퓨팅 솔루션 경험과 이해 (예: AWS, GCP 등)
• 시스템 개발, 배포 및 유지보수 경력 5년 이상
• 자신의 생각을 논리적으로 제시하고 설득할 수 있는 능력
• 문제점에 대한 근본원인을 찾는 추론 능력
• 오버/언더 엔지니어링을 이해하고 주어진 문제에 최선의 해결책을 찾는 능력
• 스스로 문제를 도출하고 해결책도 제시할 수 있는 능력
• 해외 출장 및 근무에 결격 사유 없으신 분
• 오버/언더 엔지니어링을 이해하고 주어진 문제에 최선의 해결책을 찾는 능력
• 스스로 문제를 도출하고 해결책도 제시할 수 있는 능력
• 해외 출장 및 근무에 결격 사유 없으신 분",버티컬바
251618,3,100,"쉬모스랩은 보다 편리하고 안전하며, 더 나은 삶의 질을 위해 인공지능과 빅데이터 기술로 똑똑한 선택에 도움을 줄 수 있는 AI 에이전트를 제공하는 스타트업입니다",자연어처리 엔지니어,"파이썬 개발자, 머신러닝 엔지니어","Git, Linux, C / C++, Python, SQL, Docker",kr,서울,"# 담당하실 업무입니다
• LLM 기반의 질문 / 답변 시스템 개발을 담당합니다
• Text-to-SQL 모델 개발을 담당합니다
• 질의데이터, 쿼리데이터를 구축하고 학습을 담당합니다
• 모델 serving을 위한 변환 및 최적화를 담당합니다
• 파이프라인을 개발하고 최적화를 담당합니다
• 지속적인 모델의 성능을 개선하고 관리합니다","# 이런 분을 우대하고 있습니다
• 데이터엔지니어 경험이 있는 분을 우대합니다.
• SW 개발 실무 경험이 있는 분이면 좋습니다
• spider SQL, Wiki SQL 데이터셋 활용 경험이 있으신 분이면 좋습니다
• 최신 NLP 모델을 사용하거나 공부한 경험이 있으신 분이면 좋습니다
• NLP Production 개발 경험이 있으신 분이면 좋습니다
• AI 관련 Challenge 수상 실적(캐글 및 해커톤 등) 또는 논문 작성 경험이 있으신 분이면 좋습니다
• 대화형 인공지능 제품을 많이 사용해보고, 어떻게 하면 좋은 답변을 제공할지 고민해보신 분이면 좋습니다
• LLM Model을 serving하거나 finetuning 해보신 분이면 좋습니다
• 적절한 답변 유도를 위해 Prompt engineering을 수행해보신 분이면 좋습니다","# 이런 분과 함께하고 싶습니다
• seq2seq 모델 개발 경험을 보유하신 분을 찾습니다
• 딥러닝 및 NLP의 개념을 깊게 이해하고 원리를 설명 가능하신 분을 찾습니다
• 데이터 쿼리 (SQL, 저장프로시저) 역량을 보유하신 분을 찾습니다
• 고객의 요구사항에 대해서 기민하게 반응하고, 디자이너, 기획자, 세일즈와 커뮤니케이션이 가능한 분을 찾습니다
• Readable 한 코드를 작성하시는 분을 찾습니다
• 본인이 알고 있는 지식을 팀원과 공유하는데 적극적이신 분을 찾습니다
• 처음 해보는 일도 당황하지 않고 침착하게 해결할 수 있는 문제해결 능력이 있는 분을 찾습니다
• 리눅스 개발 환경과 Git, Docker 등 기본적인 개발 도구 사용이 익숙한 분을 찾습니다
• 각종 협업 도구에 익숙하고 새로운 툴을 사용하는데 적극적인 분을 찾습니다
• 새로운 지식에 대한 빠른 습득 능력이 있는 분을 찾습니다",쉬모스랩
