technicalTags,mapped_technicalTags
"Slack, MySQL, React, TypeScript, AWS, MS 오피스, SASS, Notion","('notion', 'B-TOOL')"
"BitBucket, Confluence, JIRA, Node.js, TypeScript, Jenkins, React.js, Figma, Redux, Next.js","('bitbucket', 'B-TOOL')"
"BitBucket, Confluence, JIRA, Node.js, TypeScript, Jenkins, React.js, Figma, Redux, Next.js","('confluence', 'B-TOOL')"
"BitBucket, Confluence, JIRA, Node.js, TypeScript, Jenkins, React.js, Figma, Redux, Next.js","('jira', 'B-TOOL')"
"BitBucket, Confluence, JIRA, Node.js, TypeScript, Jenkins, React.js, Figma, Redux, Next.js","('typescript', 'B-LANG')"
"BitBucket, Confluence, JIRA, Node.js, TypeScript, Jenkins, React.js, Figma, Redux, Next.js","('jenkins', 'B-TOOL')"
"BitBucket, Confluence, JIRA, Node.js, TypeScript, Jenkins, React.js, Figma, Redux, Next.js","('redux', 'B-LIB')"
"Git, Flask, Pytorch, Tensorflow, Python","('git', 'B-TOOL')"
"Git, Flask, Pytorch, Tensorflow, Python","('flask', 'B-FRAME')"
"Git, Flask, Pytorch, Tensorflow, Python","('pytorch', 'B-LIB')"
"Git, Flask, Pytorch, Tensorflow, Python","('tensorflow', 'B-LIB')"
"Git, Flask, Pytorch, Tensorflow, Python","('python', 'B-LANG')"
"Github, Android, iOS, React, HTML, JavaScript, Swift, React Native","('github', 'B-TOOL')"
"Github, Android, iOS, React, HTML, JavaScript, Swift, React Native","('react', 'B-LIB')"
"Github, Android, iOS, React, HTML, JavaScript, Swift, React Native","('html', 'B-LANG')"
"Github, Android, iOS, React, HTML, JavaScript, Swift, React Native","('javascript', 'B-LANG')"
"Github, Android, iOS, React, HTML, JavaScript, Swift, React Native","('swift', 'B-LANG')"
"Github, Android, iOS, React, HTML, JavaScript, Swift, React Native","('react native', 'B-FRAME')"
"Git, Linux, Kotlin, AWS, Spring Framework","('git', 'B-TOOL')"
"Git, Linux, Kotlin, AWS, Spring Framework","('kotlin', 'B-LANG')"
"Git, Linux, Kotlin, AWS, Spring Framework","('aws', 'B-TOOL')"
"Git, Linux, MySQL, HTML, JavaScript, Kotlin, Python, SQL, AWS, Spring Framework, JPA","('git', 'B-TOOL')"
"Git, Linux, MySQL, HTML, JavaScript, Kotlin, Python, SQL, AWS, Spring Framework, JPA","('mysql', 'B-TOOL')"
"Git, Linux, MySQL, HTML, JavaScript, Kotlin, Python, SQL, AWS, Spring Framework, JPA","('html', 'B-LANG')"
"Git, Linux, MySQL, HTML, JavaScript, Kotlin, Python, SQL, AWS, Spring Framework, JPA","('javascript', 'B-LANG')"
"Git, Linux, MySQL, HTML, JavaScript, Kotlin, Python, SQL, AWS, Spring Framework, JPA","('kotlin', 'B-LANG')"
"Git, Linux, MySQL, HTML, JavaScript, Kotlin, Python, SQL, AWS, Spring Framework, JPA","('python', 'B-LANG')"
"Git, Linux, MySQL, HTML, JavaScript, Kotlin, Python, SQL, AWS, Spring Framework, JPA","('aws', 'B-TOOL')"
"Github, MySQL, React, CSS, JavaScript, Node.js, SQL, TypeScript, AWS, Docker, ORM, API 개발, Nest.js","('github', 'B-TOOL')"
"Github, MySQL, React, CSS, JavaScript, Node.js, SQL, TypeScript, AWS, Docker, ORM, API 개발, Nest.js","('mysql', 'B-TOOL')"
"Github, MySQL, React, CSS, JavaScript, Node.js, SQL, TypeScript, AWS, Docker, ORM, API 개발, Nest.js","('react', 'B-LIB')"
"Github, MySQL, React, CSS, JavaScript, Node.js, SQL, TypeScript, AWS, Docker, ORM, API 개발, Nest.js","('css', 'B-LANG')"
"Github, MySQL, React, CSS, JavaScript, Node.js, SQL, TypeScript, AWS, Docker, ORM, API 개발, Nest.js","('javascript', 'B-LANG')"
"Github, MySQL, React, CSS, JavaScript, Node.js, SQL, TypeScript, AWS, Docker, ORM, API 개발, Nest.js","('typescript', 'B-LANG')"
"Github, MySQL, React, CSS, JavaScript, Node.js, SQL, TypeScript, AWS, Docker, ORM, API 개발, Nest.js","('aws', 'B-TOOL')"
"Github, MySQL, React, CSS, JavaScript, Node.js, SQL, TypeScript, AWS, Docker, ORM, API 개발, Nest.js","('docker', 'B-TOOL')"
"C#, Kotlin, Go","('c#', 'B-LANG')"
"C#, Kotlin, Go","('kotlin', 'B-LANG')"
"C#, Kotlin, Go","('go', 'B-LANG')"
"MySQL, C++, RDBMS, MFC","('mysql', 'B-TOOL')"
"MySQL, C++, RDBMS, MFC","('c++', 'B-LANG')"
"C#, Unity3D","('c#', 'B-LANG')"
"MySQL, Java, Node.js, TypeScript, AWS, RDBMS, GCP, React Native, Spring Boot, Nest.js","('mysql', 'B-TOOL')"
"MySQL, Java, Node.js, TypeScript, AWS, RDBMS, GCP, React Native, Spring Boot, Nest.js","('java', 'B-LANG')"
"MySQL, Java, Node.js, TypeScript, AWS, RDBMS, GCP, React Native, Spring Boot, Nest.js","('typescript', 'B-LANG')"
"MySQL, Java, Node.js, TypeScript, AWS, RDBMS, GCP, React Native, Spring Boot, Nest.js","('aws', 'B-TOOL')"
"MySQL, Java, Node.js, TypeScript, AWS, RDBMS, GCP, React Native, Spring Boot, Nest.js","('gcp', 'B-TOOL')"
"MySQL, Java, Node.js, TypeScript, AWS, RDBMS, GCP, React Native, Spring Boot, Nest.js","('react native', 'B-FRAME')"
"MySQL, Java, Node.js, TypeScript, AWS, RDBMS, GCP, React Native, Spring Boot, Nest.js","('spring boot', 'B-FRAME')"
"Pytorch, Tensorflow, Python","('pytorch', 'B-LIB')"
"Pytorch, Tensorflow, Python","('tensorflow', 'B-LIB')"
"Pytorch, Tensorflow, Python","('python', 'B-LANG')"
"Github, AWS, Docker, Kubernetes","('github', 'B-TOOL')"
"Github, AWS, Docker, Kubernetes","('aws', 'B-TOOL')"
"Github, AWS, Docker, Kubernetes","('docker', 'B-TOOL')"
"Github, AWS, Docker, Kubernetes","('kubernetes', 'B-TOOL')"
"Pytorch, Python, C, 개발, C++, CCTV, 인공 지능","('pytorch', 'B-LIB')"
"Pytorch, Python, C, 개발, C++, CCTV, 인공 지능","('python', 'B-LANG')"
"Pytorch, Python, C, 개발, C++, CCTV, 인공 지능","('c', 'B-LANG')"
"Pytorch, Python, C, 개발, C++, CCTV, 인공 지능","('c++', 'B-LANG')"
"Git, Node.js, AWS, Restful API","('git', 'B-TOOL')"
"Git, Node.js, AWS, Restful API","('aws', 'B-TOOL')"
"Node.js, TypeScript, Vue.JS","('typescript', 'B-LANG')"
"Pytorch, Tensorflow, JavaScript, Python, NoSQL","('pytorch', 'B-LIB')"
"Pytorch, Tensorflow, JavaScript, Python, NoSQL","('tensorflow', 'B-LIB')"
"Pytorch, Tensorflow, JavaScript, Python, NoSQL","('javascript', 'B-LANG')"
"Pytorch, Tensorflow, JavaScript, Python, NoSQL","('python', 'B-LANG')"
"BitBucket, Confluence, Git, JIRA, Pytorch, Tensorflow, Python, Docker, CUDA, OpenCV, Notion, Kubernetes","('bitbucket', 'B-TOOL')"
"BitBucket, Confluence, Git, JIRA, Pytorch, Tensorflow, Python, Docker, CUDA, OpenCV, Notion, Kubernetes","('confluence', 'B-TOOL')"
"BitBucket, Confluence, Git, JIRA, Pytorch, Tensorflow, Python, Docker, CUDA, OpenCV, Notion, Kubernetes","('git', 'B-TOOL')"
"BitBucket, Confluence, Git, JIRA, Pytorch, Tensorflow, Python, Docker, CUDA, OpenCV, Notion, Kubernetes","('jira', 'B-TOOL')"
"BitBucket, Confluence, Git, JIRA, Pytorch, Tensorflow, Python, Docker, CUDA, OpenCV, Notion, Kubernetes","('pytorch', 'B-LIB')"
"BitBucket, Confluence, Git, JIRA, Pytorch, Tensorflow, Python, Docker, CUDA, OpenCV, Notion, Kubernetes","('tensorflow', 'B-LIB')"
"BitBucket, Confluence, Git, JIRA, Pytorch, Tensorflow, Python, Docker, CUDA, OpenCV, Notion, Kubernetes","('python', 'B-LANG')"
"BitBucket, Confluence, Git, JIRA, Pytorch, Tensorflow, Python, Docker, CUDA, OpenCV, Notion, Kubernetes","('docker', 'B-TOOL')"
"BitBucket, Confluence, Git, JIRA, Pytorch, Tensorflow, Python, Docker, CUDA, OpenCV, Notion, Kubernetes","('opencv', 'B-LIB')"
"BitBucket, Confluence, Git, JIRA, Pytorch, Tensorflow, Python, Docker, CUDA, OpenCV, Notion, Kubernetes","('notion', 'B-TOOL')"
"BitBucket, Confluence, Git, JIRA, Pytorch, Tensorflow, Python, Docker, CUDA, OpenCV, Notion, Kubernetes","('kubernetes', 'B-TOOL')"
"Git, Linux, Java, JavaScript, C, AWS, Go, C++, Docker, Spring Framework, Kernel Programming","('git', 'B-TOOL')"
"Git, Linux, Java, JavaScript, C, AWS, Go, C++, Docker, Spring Framework, Kernel Programming","('java', 'B-LANG')"
"Git, Linux, Java, JavaScript, C, AWS, Go, C++, Docker, Spring Framework, Kernel Programming","('javascript', 'B-LANG')"
"Git, Linux, Java, JavaScript, C, AWS, Go, C++, Docker, Spring Framework, Kernel Programming","('c', 'B-LANG')"
"Git, Linux, Java, JavaScript, C, AWS, Go, C++, Docker, Spring Framework, Kernel Programming","('aws', 'B-TOOL')"
"Git, Linux, Java, JavaScript, C, AWS, Go, C++, Docker, Spring Framework, Kernel Programming","('go', 'B-LANG')"
"Git, Linux, Java, JavaScript, C, AWS, Go, C++, Docker, Spring Framework, Kernel Programming","('c++', 'B-LANG')"
"Git, Linux, Java, JavaScript, C, AWS, Go, C++, Docker, Spring Framework, Kernel Programming","('docker', 'B-TOOL')"
"TypeScript, PostgreSQL, Nest.js","('typescript', 'B-LANG')"
"TypeScript, PostgreSQL, Nest.js","('postgresql', 'B-TOOL')"
"Pytorch, Tensorflow, NoSQL, RDBMS, OpenCV","('pytorch', 'B-LIB')"
"Pytorch, Tensorflow, NoSQL, RDBMS, OpenCV","('tensorflow', 'B-LIB')"
"Pytorch, Tensorflow, NoSQL, RDBMS, OpenCV","('opencv', 'B-LIB')"
"Redis, Golang, Nest.js, Terraform","('redis', 'B-TOOL')"
"Redis, Golang, Nest.js, Terraform","('golang', 'B-LANG')"
"Redis, Golang, Nest.js, Terraform","('terraform', 'B-TOOL')"
"Django, AWS, Docker, PostgreSQL, Kubernetes, FastAPI","('django', 'B-FRAME')"
"Django, AWS, Docker, PostgreSQL, Kubernetes, FastAPI","('aws', 'B-TOOL')"
"Django, AWS, Docker, PostgreSQL, Kubernetes, FastAPI","('docker', 'B-TOOL')"
"Django, AWS, Docker, PostgreSQL, Kubernetes, FastAPI","('postgresql', 'B-TOOL')"
"Django, AWS, Docker, PostgreSQL, Kubernetes, FastAPI","('kubernetes', 'B-TOOL')"
"Django, AWS, Docker, PostgreSQL, Kubernetes, FastAPI","('fastapi', 'B-FRAME')"
"Python, TypeScript, C++","('python', 'B-LANG')"
"Python, TypeScript, C++","('typescript', 'B-LANG')"
"Python, TypeScript, C++","('c++', 'B-LANG')"
"Git, Pytorch, Python, Docker","('git', 'B-TOOL')"
"Git, Pytorch, Python, Docker","('pytorch', 'B-LIB')"
"Git, Pytorch, Python, Docker","('python', 'B-LANG')"
"Git, Pytorch, Python, Docker","('docker', 'B-TOOL')"
"Github, Linux, React, HTML, JavaScript, SQL","('github', 'B-TOOL')"
"Github, Linux, React, HTML, JavaScript, SQL","('react', 'B-LIB')"
"Github, Linux, React, HTML, JavaScript, SQL","('html', 'B-LANG')"
"Github, Linux, React, HTML, JavaScript, SQL","('javascript', 'B-LANG')"
"Java, Kotlin, AWS, Spring Framework, Spring Boot","('java', 'B-LANG')"
"Java, Kotlin, AWS, Spring Framework, Spring Boot","('kotlin', 'B-LANG')"
"Java, Kotlin, AWS, Spring Framework, Spring Boot","('aws', 'B-TOOL')"
"Java, Kotlin, AWS, Spring Framework, Spring Boot","('spring boot', 'B-FRAME')"
"Kotlin, Spring Framework","('kotlin', 'B-LANG')"
"Pytorch, Tensorflow, ML","('pytorch', 'B-LIB')"
"Pytorch, Tensorflow, ML","('tensorflow', 'B-LIB')"
"Azure, Java, Python, AWS, GCP, Terraform","('java', 'B-LANG')"
"Azure, Java, Python, AWS, GCP, Terraform","('python', 'B-LANG')"
"Azure, Java, Python, AWS, GCP, Terraform","('aws', 'B-TOOL')"
"Azure, Java, Python, AWS, GCP, Terraform","('gcp', 'B-TOOL')"
"Azure, Java, Python, AWS, GCP, Terraform","('terraform', 'B-TOOL')"
"React, CSS, HTML, JavaScript, TypeScript, Next.js","('react', 'B-LIB')"
"React, CSS, HTML, JavaScript, TypeScript, Next.js","('css', 'B-LANG')"
"React, CSS, HTML, JavaScript, TypeScript, Next.js","('html', 'B-LANG')"
"React, CSS, HTML, JavaScript, TypeScript, Next.js","('javascript', 'B-LANG')"
"React, CSS, HTML, JavaScript, TypeScript, Next.js","('typescript', 'B-LANG')"
"Git, Node.js, AWS","('git', 'B-TOOL')"
"Git, Node.js, AWS","('aws', 'B-TOOL')"
"Git, Azure, Pytorch, Tensorflow, AWS, DevOps","('git', 'B-TOOL')"
"Git, Azure, Pytorch, Tensorflow, AWS, DevOps","('pytorch', 'B-LIB')"
"Git, Azure, Pytorch, Tensorflow, AWS, DevOps","('tensorflow', 'B-LIB')"
"Git, Azure, Pytorch, Tensorflow, AWS, DevOps","('aws', 'B-TOOL')"
"React, JavaScript, 프론트엔드 개발자, React.js","('react', 'B-LIB')"
"React, JavaScript, 프론트엔드 개발자, React.js","('javascript', 'B-LANG')"
"C, C++, 펌웨어, 임베디드 시스템, 임베디드 소프트웨어","('c', 'B-LANG')"
"C, C++, 펌웨어, 임베디드 시스템, 임베디드 소프트웨어","('c++', 'B-LANG')"
"React, Next.js, Vue.JS","('react', 'B-LIB')"
"Oracle, Java, jQuery, JSP, Spring Framework, Spring Boot","('oracle', 'B-TOOL')"
"Oracle, Java, jQuery, JSP, Spring Framework, Spring Boot","('java', 'B-LANG')"
"Oracle, Java, jQuery, JSP, Spring Framework, Spring Boot","('spring boot', 'B-FRAME')"
"React, TypeScript, React Native, Next.js","('react', 'B-LIB')"
"React, TypeScript, React Native, Next.js","('typescript', 'B-LANG')"
"React, TypeScript, React Native, Next.js","('react native', 'B-FRAME')"
"Python, C, C++","('python', 'B-LANG')"
"Python, C, C++","('c', 'B-LANG')"
"Python, C, C++","('c++', 'B-LANG')"
"AWS, PostgreSQL, Golang","('aws', 'B-TOOL')"
"AWS, PostgreSQL, Golang","('postgresql', 'B-TOOL')"
"AWS, PostgreSQL, Golang","('golang', 'B-LANG')"
"MongoDB, Python, TypeScript, AWS, ORM, Nest.js","('mongodb', 'B-TOOL')"
"MongoDB, Python, TypeScript, AWS, ORM, Nest.js","('python', 'B-LANG')"
"MongoDB, Python, TypeScript, AWS, ORM, Nest.js","('typescript', 'B-LANG')"
"MongoDB, Python, TypeScript, AWS, ORM, Nest.js","('aws', 'B-TOOL')"
"Firebase, Java, JavaScript, AWS, OAuth, Apache Kafka","('java', 'B-LANG')"
"Firebase, Java, JavaScript, AWS, OAuth, Apache Kafka","('javascript', 'B-LANG')"
"Firebase, Java, JavaScript, AWS, OAuth, Apache Kafka","('aws', 'B-TOOL')"
"Python, AWS, Nest.js","('python', 'B-LANG')"
"Python, AWS, Nest.js","('aws', 'B-TOOL')"
"Pytorch, Tensorflow, Python, CAD, CAE","('pytorch', 'B-LIB')"
"Pytorch, Tensorflow, Python, CAD, CAE","('tensorflow', 'B-LIB')"
"Pytorch, Tensorflow, Python, CAD, CAE","('python', 'B-LANG')"
"JavaScript, C, C++, Qt","('javascript', 'B-LANG')"
"JavaScript, C, C++, Qt","('c', 'B-LANG')"
"JavaScript, C, C++, Qt","('c++', 'B-LANG')"
"Kotlin, Spring Framework, Kubernetes","('kotlin', 'B-LANG')"
"Kotlin, Spring Framework, Kubernetes","('kubernetes', 'B-TOOL')"
"Git, Linux, C++, Qt, ROS","('git', 'B-TOOL')"
"Git, Linux, C++, Qt, ROS","('c++', 'B-LANG')"
Java,"('java', 'B-LANG')"
"MySQL, JavaScript, PHP","('mysql', 'B-TOOL')"
"MySQL, JavaScript, PHP","('javascript', 'B-LANG')"
"MySQL, JavaScript, PHP","('php', 'B-LANG')"
"CSS, HTML, JavaScript, TypeScript, AWS, React.js, React Native, Flutter","('css', 'B-LANG')"
"CSS, HTML, JavaScript, TypeScript, AWS, React.js, React Native, Flutter","('html', 'B-LANG')"
"CSS, HTML, JavaScript, TypeScript, AWS, React.js, React Native, Flutter","('javascript', 'B-LANG')"
"CSS, HTML, JavaScript, TypeScript, AWS, React.js, React Native, Flutter","('typescript', 'B-LANG')"
"CSS, HTML, JavaScript, TypeScript, AWS, React.js, React Native, Flutter","('aws', 'B-TOOL')"
"CSS, HTML, JavaScript, TypeScript, AWS, React.js, React Native, Flutter","('react native', 'B-FRAME')"
"ExpressJS, Node.js, TypeScript, AWS, Kubernetes, Next.js, Nest.js","('expressjs', 'B-FRAME')"
"ExpressJS, Node.js, TypeScript, AWS, Kubernetes, Next.js, Nest.js","('typescript', 'B-LANG')"
"ExpressJS, Node.js, TypeScript, AWS, Kubernetes, Next.js, Nest.js","('aws', 'B-TOOL')"
"ExpressJS, Node.js, TypeScript, AWS, Kubernetes, Next.js, Nest.js","('kubernetes', 'B-TOOL')"
"Git, Github, MongoDB, MySQL, React, HTML, TypeScript, AWS, React Native","('git', 'B-TOOL')"
"Git, Github, MongoDB, MySQL, React, HTML, TypeScript, AWS, React Native","('github', 'B-TOOL')"
"Git, Github, MongoDB, MySQL, React, HTML, TypeScript, AWS, React Native","('mongodb', 'B-TOOL')"
"Git, Github, MongoDB, MySQL, React, HTML, TypeScript, AWS, React Native","('mysql', 'B-TOOL')"
"Git, Github, MongoDB, MySQL, React, HTML, TypeScript, AWS, React Native","('react', 'B-LIB')"
"Git, Github, MongoDB, MySQL, React, HTML, TypeScript, AWS, React Native","('html', 'B-LANG')"
"Git, Github, MongoDB, MySQL, React, HTML, TypeScript, AWS, React Native","('typescript', 'B-LANG')"
"Git, Github, MongoDB, MySQL, React, HTML, TypeScript, AWS, React Native","('aws', 'B-TOOL')"
"Git, Github, MongoDB, MySQL, React, HTML, TypeScript, AWS, React Native","('react native', 'B-FRAME')"
"C#, Python, C, C++","('c#', 'B-LANG')"
"C#, Python, C, C++","('python', 'B-LANG')"
"C#, Python, C, C++","('c', 'B-LANG')"
"C#, Python, C, C++","('c++', 'B-LANG')"
"Android, iOS, React, Kotlin, Swift, Spring Framework","('react', 'B-LIB')"
"Android, iOS, React, Kotlin, Swift, Spring Framework","('kotlin', 'B-LANG')"
"Android, iOS, React, Kotlin, Swift, Spring Framework","('swift', 'B-LANG')"
"JavaScript, Node.js, Python, TypeScript, AWS, React Native, Restful API","('javascript', 'B-LANG')"
"JavaScript, Node.js, Python, TypeScript, AWS, React Native, Restful API","('python', 'B-LANG')"
"JavaScript, Node.js, Python, TypeScript, AWS, React Native, Restful API","('typescript', 'B-LANG')"
"JavaScript, Node.js, Python, TypeScript, AWS, React Native, Restful API","('aws', 'B-TOOL')"
"JavaScript, Node.js, Python, TypeScript, AWS, React Native, Restful API","('react native', 'B-FRAME')"
"Python, SQL","('python', 'B-LANG')"
"HTML, JavaScript, Spring Framework, JPA","('html', 'B-LANG')"
"HTML, JavaScript, Spring Framework, JPA","('javascript', 'B-LANG')"
"MySQL, Java, Kotlin, AWS, Spring Framework","('mysql', 'B-TOOL')"
"MySQL, Java, Kotlin, AWS, Spring Framework","('java', 'B-LANG')"
"MySQL, Java, Kotlin, AWS, Spring Framework","('kotlin', 'B-LANG')"
"MySQL, Java, Kotlin, AWS, Spring Framework","('aws', 'B-TOOL')"
"Github, React, JavaScript","('github', 'B-TOOL')"
"Github, React, JavaScript","('react', 'B-LIB')"
"Github, React, JavaScript","('javascript', 'B-LANG')"
"JavaScript, Python, TypeScript, Go, Kubernetes","('javascript', 'B-LANG')"
"JavaScript, Python, TypeScript, Go, Kubernetes","('python', 'B-LANG')"
"JavaScript, Python, TypeScript, Go, Kubernetes","('typescript', 'B-LANG')"
"JavaScript, Python, TypeScript, Go, Kubernetes","('go', 'B-LANG')"
"JavaScript, Python, TypeScript, Go, Kubernetes","('kubernetes', 'B-TOOL')"
"Git, Github, Django, Redis, Python, PostgreSQL","('git', 'B-TOOL')"
"Git, Github, Django, Redis, Python, PostgreSQL","('github', 'B-TOOL')"
"Git, Github, Django, Redis, Python, PostgreSQL","('django', 'B-FRAME')"
"Git, Github, Django, Redis, Python, PostgreSQL","('redis', 'B-TOOL')"
"Git, Github, Django, Redis, Python, PostgreSQL","('python', 'B-LANG')"
"Git, Github, Django, Redis, Python, PostgreSQL","('postgresql', 'B-TOOL')"
"Github, MongoDB, MySQL, Redis, AWS, Jenkins, Docker, PostgreSQL, GCP, Kubernetes","('github', 'B-TOOL')"
"Github, MongoDB, MySQL, Redis, AWS, Jenkins, Docker, PostgreSQL, GCP, Kubernetes","('mongodb', 'B-TOOL')"
"Github, MongoDB, MySQL, Redis, AWS, Jenkins, Docker, PostgreSQL, GCP, Kubernetes","('mysql', 'B-TOOL')"
"Github, MongoDB, MySQL, Redis, AWS, Jenkins, Docker, PostgreSQL, GCP, Kubernetes","('redis', 'B-TOOL')"
"Github, MongoDB, MySQL, Redis, AWS, Jenkins, Docker, PostgreSQL, GCP, Kubernetes","('aws', 'B-TOOL')"
"Github, MongoDB, MySQL, Redis, AWS, Jenkins, Docker, PostgreSQL, GCP, Kubernetes","('jenkins', 'B-TOOL')"
"Github, MongoDB, MySQL, Redis, AWS, Jenkins, Docker, PostgreSQL, GCP, Kubernetes","('docker', 'B-TOOL')"
"Github, MongoDB, MySQL, Redis, AWS, Jenkins, Docker, PostgreSQL, GCP, Kubernetes","('postgresql', 'B-TOOL')"
"Github, MongoDB, MySQL, Redis, AWS, Jenkins, Docker, PostgreSQL, GCP, Kubernetes","('gcp', 'B-TOOL')"
"Github, MongoDB, MySQL, Redis, AWS, Jenkins, Docker, PostgreSQL, GCP, Kubernetes","('kubernetes', 'B-TOOL')"
"Git, JIRA, React, Java, Scripting, Spring Framework","('git', 'B-TOOL')"
"Git, JIRA, React, Java, Scripting, Spring Framework","('jira', 'B-TOOL')"
"Git, JIRA, React, Java, Scripting, Spring Framework","('react', 'B-LIB')"
"Git, JIRA, React, Java, Scripting, Spring Framework","('java', 'B-LANG')"
"Linux, C++, OpenCV, GCC","('c++', 'B-LANG')"
"Linux, C++, OpenCV, GCC","('opencv', 'B-LIB')"
"Java, 딥 러닝, ANSYS, Altium","('java', 'B-LANG')"
"SQL, Golang","('golang', 'B-LANG')"
"Python, C, C++","('python', 'B-LANG')"
"Python, C, C++","('c', 'B-LANG')"
"Python, C, C++","('c++', 'B-LANG')"
React,"('react', 'B-LIB')"
"C#, C++, Unity3D","('c#', 'B-LANG')"
"C#, C++, Unity3D","('c++', 'B-LANG')"
"Pytorch, Tensorflow, Python, Kubernetes","('pytorch', 'B-LIB')"
"Pytorch, Tensorflow, Python, Kubernetes","('tensorflow', 'B-LIB')"
"Pytorch, Tensorflow, Python, Kubernetes","('python', 'B-LANG')"
"Pytorch, Tensorflow, Python, Kubernetes","('kubernetes', 'B-TOOL')"
"MySQL, React, Java, CSS3, Spring Boot, Vue.JS","('mysql', 'B-TOOL')"
"MySQL, React, Java, CSS3, Spring Boot, Vue.JS","('react', 'B-LIB')"
"MySQL, React, Java, CSS3, Spring Boot, Vue.JS","('java', 'B-LANG')"
"MySQL, React, Java, CSS3, Spring Boot, Vue.JS","('spring boot', 'B-FRAME')"
"Github, Azure, Linux","('github', 'B-TOOL')"
"React, JavaScript","('react', 'B-LIB')"
"React, JavaScript","('javascript', 'B-LANG')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('mysql', 'B-TOOL')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('pytorch', 'B-LIB')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('redis', 'B-TOOL')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('python', 'B-LANG')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('docker', 'B-TOOL')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('elasticsearch', 'B-TOOL')"
"MySQL, Pytorch, Redis, Node.js, Python, Docker, ElasticSearch, ES6, Kubernetes, Apache Airflow","('kubernetes', 'B-TOOL')"
"Linux, JavaScript, Node.js, NoSQL, RDBMS, Kubernetes","('javascript', 'B-LANG')"
"Linux, JavaScript, Node.js, NoSQL, RDBMS, Kubernetes","('kubernetes', 'B-TOOL')"
"MongoDB, MySQL, Redis, EC2, ElasticSearch, React.js, React Native, Spring Boot, Next.js","('mongodb', 'B-TOOL')"
"MongoDB, MySQL, Redis, EC2, ElasticSearch, React.js, React Native, Spring Boot, Next.js","('mysql', 'B-TOOL')"
"MongoDB, MySQL, Redis, EC2, ElasticSearch, React.js, React Native, Spring Boot, Next.js","('redis', 'B-TOOL')"
"MongoDB, MySQL, Redis, EC2, ElasticSearch, React.js, React Native, Spring Boot, Next.js","('elasticsearch', 'B-TOOL')"
"MongoDB, MySQL, Redis, EC2, ElasticSearch, React.js, React Native, Spring Boot, Next.js","('react native', 'B-FRAME')"
"MongoDB, MySQL, Redis, EC2, ElasticSearch, React.js, React Native, Spring Boot, Next.js","('spring boot', 'B-FRAME')"
"Confluence, Git, JIRA, Amazon Web Service, MongoDB, Python, AWS","('confluence', 'B-TOOL')"
"Confluence, Git, JIRA, Amazon Web Service, MongoDB, Python, AWS","('git', 'B-TOOL')"
"Confluence, Git, JIRA, Amazon Web Service, MongoDB, Python, AWS","('jira', 'B-TOOL')"
"Confluence, Git, JIRA, Amazon Web Service, MongoDB, Python, AWS","('mongodb', 'B-TOOL')"
"Confluence, Git, JIRA, Amazon Web Service, MongoDB, Python, AWS","('python', 'B-LANG')"
"Confluence, Git, JIRA, Amazon Web Service, MongoDB, Python, AWS","('aws', 'B-TOOL')"
"GitLab, TypeScript, React.js, Redux, Next.js","('gitlab', 'B-TOOL')"
"GitLab, TypeScript, React.js, Redux, Next.js","('typescript', 'B-LANG')"
"GitLab, TypeScript, React.js, Redux, Next.js","('redux', 'B-LIB')"
"DevOps, Docker, Kubernetes","('docker', 'B-TOOL')"
"DevOps, Docker, Kubernetes","('kubernetes', 'B-TOOL')"
"MySQL, Python, PostgreSQL, Spring Framework, FastAPI","('mysql', 'B-TOOL')"
"MySQL, Python, PostgreSQL, Spring Framework, FastAPI","('python', 'B-LANG')"
"MySQL, Python, PostgreSQL, Spring Framework, FastAPI","('postgresql', 'B-TOOL')"
"MySQL, Python, PostgreSQL, Spring Framework, FastAPI","('fastapi', 'B-FRAME')"
"Linux, Python","('python', 'B-LANG')"
"Java, 웹 개발","('java', 'B-LANG')"
"Git, Github, Redis, Python, SQL, AWS, Docker, PostgreSQL, Kubernetes, FastAPI","('git', 'B-TOOL')"
"Git, Github, Redis, Python, SQL, AWS, Docker, PostgreSQL, Kubernetes, FastAPI","('github', 'B-TOOL')"
"Git, Github, Redis, Python, SQL, AWS, Docker, PostgreSQL, Kubernetes, FastAPI","('redis', 'B-TOOL')"
"Git, Github, Redis, Python, SQL, AWS, Docker, PostgreSQL, Kubernetes, FastAPI","('python', 'B-LANG')"
"Git, Github, Redis, Python, SQL, AWS, Docker, PostgreSQL, Kubernetes, FastAPI","('aws', 'B-TOOL')"
"Git, Github, Redis, Python, SQL, AWS, Docker, PostgreSQL, Kubernetes, FastAPI","('docker', 'B-TOOL')"
